zipcode,city,state,lat,lng,population
68828,Comstock,NE,41.55626,-99.24776,232.0
68831,Dannebrog,NE,41.10937,-98.54661,768.0
68832,Doniphan,NE,40.76963,-98.36608,2077.0
68833,Dunning,NE,41.80281,-100.09433,153.0
68834,Eddyville,NE,41.01834,-99.65049,197.0
68835,Elba,NE,41.33326,-98.61769,489.0
68836,Elm Creek,NE,40.70709,-99.37865,1829.0
68837,Elyria,NE,41.66139,-99.06063,70.0
68838,Farwell,NE,41.2156,-98.66755,238.0
68840,Gibbon,NE,40.75728,-98.88027,2626.0
68841,Giltner,NE,40.76316,-98.16677,777.0
68842,Greeley,NE,41.58068,-98.53462,523.0
68843,Hampton,NE,40.90334,-97.88018,875.0
68844,Hazard,NE,41.05659,-99.05938,243.0
68845,Kearney,NE,40.71583,-99.17059,21012.0
68846,Hordville,NE,41.06499,-97.88533,315.0
68847,Kearney,NE,40.73465,-99.02272,17911.0
68849,Kearney,NE,40.70148,-99.10082,1347.0
68850,Lexington,NE,40.82548,-99.73574,12394.0
68852,Litchfield,NE,41.1672,-99.14628,588.0
68853,Loup City,NE,41.28975,-98.98616,1309.0
68854,Marquette,NE,41.00798,-98.00239,679.0
68855,Mason City,NE,41.16248,-99.32635,393.0
68856,Merna,NE,41.50167,-99.8168,690.0
68858,Miller,NE,40.96171,-99.37797,362.0
68859,North Loup,NE,41.46103,-98.81931,435.0
68860,Oconto,NE,41.13378,-99.79167,298.0
68861,Odessa,NE,40.69892,-99.2639,116.0
68862,Ord,NE,41.60362,-98.93841,2940.0
68863,Overton,NE,40.76628,-99.5252,1222.0
68864,Palmer,NE,41.2608,-98.24046,1065.0
68865,Phillips,NE,40.89337,-98.187,1050.0
68866,Pleasanton,NE,40.96873,-99.12297,1114.0
68869,Ravenna,NE,40.99944,-98.88325,2158.0
68870,Riverdale,NE,40.8453,-99.15835,516.0
68871,Rockville,NE,41.14039,-98.84788,297.0
68872,Saint Libory,NE,41.09286,-98.33216,1005.0
68873,Saint Paul,NE,41.24696,-98.45149,3710.0
68874,Sargent,NE,41.63368,-99.42635,738.0
68875,Scotia,NE,41.51328,-98.68197,627.0
68876,Shelton,NE,40.82492,-98.74663,1887.0
68878,Sumner,NE,40.98623,-99.50567,542.0
68879,Taylor,NE,41.87411,-99.50104,366.0
68881,Westerville,NE,41.43472,-99.35957,23.0
68882,Wolbach,NE,41.42362,-98.40366,391.0
68883,Wood River,NE,40.81823,-98.58558,2486.0
68901,Hastings,NE,40.59092,-98.36599,26208.0
68920,Alma,NE,40.15482,-99.33521,1475.0
68922,Arapahoe,NE,40.33653,-99.89976,1222.0
68923,Atlanta,NE,40.36835,-99.47314,117.0
68924,Axtell,NE,40.49557,-99.12469,1403.0
68925,Ayr,NE,40.42366,-98.43821,370.0
68926,Beaver City,NE,40.09311,-99.85139,668.0
68927,Bertrand,NE,40.51146,-99.62665,1129.0
68928,Bladen,NE,40.2874,-98.60728,331.0
68929,Bloomington,NE,40.15245,-99.07124,140.0
68930,Blue Hill,NE,40.28514,-98.41846,1238.0
68932,Campbell,NE,40.30258,-98.73851,361.0
68933,Clay Center,NE,40.51786,-98.04211,860.0
68934,Deweese,NE,40.33831,-98.15962,126.0
68935,Edgar,NE,40.38058,-97.95859,772.0
68936,Edison,NE,40.31655,-99.77868,235.0
68937,Elwood,NE,40.57262,-99.85494,1769.0
68938,Fairfield,NE,40.42093,-98.12344,455.0
68939,Franklin,NE,40.10977,-98.96169,1094.0
68940,Funk,NE,40.53815,-99.25086,476.0
68941,Glenvil,NE,40.46882,-98.26792,829.0
68942,Guide Rock,NE,40.09552,-98.31143,559.0
68943,Hardy,NE,40.03916,-97.88589,215.0
68944,Harvard,NE,40.63741,-98.0949,1230.0
68945,Heartwell,NE,40.56098,-98.77327,162.0
68946,Hendley,NE,40.1067,-99.99048,34.0
68947,Hildreth,NE,40.30139,-99.05188,681.0
68948,Holbrook,NE,40.34151,-100.02639,353.0
68949,Holdrege,NE,40.43193,-99.39481,6695.0
68950,Holstein,NE,40.45586,-98.66413,269.0
68952,Inavale,NE,40.08443,-98.67587,76.0
68954,Inland,NE,40.61215,-98.23512,43.0
68955,Juniata,NE,40.59288,-98.53966,2282.0
68956,Kenesaw,NE,40.63088,-98.6891,1108.0
68957,Lawrence,NE,40.26745,-98.24176,495.0
68958,Loomis,NE,40.52772,-99.50394,589.0
68959,Minden,NE,40.49009,-98.91487,3966.0
68960,Naponee,NE,40.08549,-99.13866,190.0
68961,Nelson,NE,40.20679,-98.03502,615.0
68964,Oak,NE,40.23541,-97.90207,125.0
68966,Orleans,NE,40.15765,-99.46262,459.0
68967,Oxford,NE,40.25263,-99.63085,962.0
68970,Red Cloud,NE,40.10157,-98.52292,1243.0
68971,Republican City,NE,40.11931,-99.24478,346.0
68972,Riverton,NE,40.10361,-98.80258,221.0
68973,Roseland,NE,40.45014,-98.55962,438.0
68974,Ruskin,NE,40.13235,-97.86457,280.0
68975,Saronville,NE,40.61705,-97.95483,86.0
68976,Smithfield,NE,40.6023,-99.70918,233.0
68977,Stamford,NE,40.06697,-99.63045,273.0
68978,Superior,NE,40.06339,-98.09379,2382.0
68979,Sutton,NE,40.59717,-97.85319,1645.0
68980,Trumbull,NE,40.68213,-98.25814,452.0
68981,Upland,NE,40.28601,-98.89237,172.0
68982,Wilcox,NE,40.33081,-99.19521,617.0
69001,McCook,NE,40.25232,-100.65782,9059.0
69020,Bartley,NE,40.23522,-100.31448,764.0
69021,Benkelman,NE,40.13945,-101.53594,1360.0
69022,Cambridge,NE,40.33938,-100.18413,1548.0
69023,Champion,NE,40.48132,-101.89668,327.0
69024,Culbertson,NE,40.23918,-100.856,1088.0
69025,Curtis,NE,40.61957,-100.50814,1011.0
69026,Danbury,NE,40.01975,-100.41332,123.0
69027,Enders,NE,40.49841,-101.52638,20.0
69028,Eustis,NE,40.64107,-100.04708,757.0
69029,Farnam,NE,40.68537,-100.24277,293.0
69030,Haigler,NE,40.20318,-101.92592,243.0
69032,Hayes Center,NE,40.56766,-101.0471,455.0
69033,Imperial,NE,40.56447,-101.68679,2633.0
69034,Indianola,NE,40.24929,-100.43866,893.0
69036,Lebanon,NE,40.02788,-100.29782,48.0
69037,Max,NE,40.17759,-101.40394,43.0
69038,Maywood,NE,40.60932,-100.73703,399.0
69039,Moorefield,NE,40.7013,-100.38529,91.0
69040,Palisade,NE,40.35565,-101.12027,574.0
69041,Parks,NE,40.17288,-101.73415,108.0
69042,Stockville,NE,40.47547,-100.37903,12.0
69043,Stratton,NE,40.13493,-101.23754,499.0
69044,Trenton,NE,40.13171,-101.02837,602.0
69045,Wauneta,NE,40.44582,-101.36639,788.0
69046,Wilsonville,NE,40.06821,-100.10403,180.0
69101,North Platte,NE,41.1502,-100.80319,27572.0
69120,Arnold,NE,41.42592,-100.23384,1145.0
69121,Arthur,NE,41.56631,-101.71983,381.0
69122,Big Springs,NE,41.09713,-102.08834,669.0
69123,Brady,NE,41.04981,-100.36627,888.0
69125,Broadwater,NE,41.59087,-102.85835,315.0
69127,Brule,NE,41.10231,-101.90774,751.0
69128,Bushnell,NE,41.23252,-103.90613,412.0
69129,Chappell,NE,41.14089,-102.37823,1241.0
69130,Cozad,NE,40.89924,-99.96628,5056.0
69131,Dalton,NE,41.4216,-103.00047,805.0
69132,Dickens,NE,40.81495,-101.00664,98.0
69133,Dix,NE,41.21975,-103.47178,354.0
69134,Elsie,NE,40.80733,-101.36968,338.0
69135,Elsmere,NE,42.21111,-100.31028,38.0
69138,Gothenburg,NE,40.99923,-100.17684,4304.0
69140,Grant,NE,40.84129,-101.7724,1755.0
69141,Gurley,NE,41.30409,-102.93602,399.0
69142,Halsey,NE,41.91585,-100.31719,122.0
69143,Hershey,NE,41.19184,-101.01934,1675.0
69144,Keystone,NE,41.317,-101.60261,127.0
69145,Kimball,NE,41.24913,-103.67097,2583.0
69146,Lemoyne,NE,41.34986,-101.82892,241.0
69147,Lewellen,NE,41.51514,-102.08813,553.0
69148,Lisco,NE,41.61329,-102.58773,57.0
69149,Lodgepole,NE,41.22416,-102.66362,715.0
69150,Madrid,NE,40.82763,-101.54599,379.0
69151,Maxwell,NE,41.10153,-100.52011,884.0
69152,Mullen,NE,42.08697,-101.12216,707.0
69153,Ogallala,NE,41.08018,-101.67866,5968.0
69154,Oshkosh,NE,41.4642,-102.35349,1077.0
69155,Paxton,NE,41.18974,-101.39008,1077.0
69156,Potter,NE,41.27689,-103.34587,622.0
69157,Purdum,NE,42.02451,-100.14824,91.0
69161,Seneca,NE,42.12034,-100.76679,52.0
69162,Sidney,NE,41.13001,-103.02815,7169.0
69163,Stapleton,NE,41.59328,-100.56795,914.0
69165,Sutherland,NE,41.35102,-101.27268,1894.0
69166,Thedford,NE,42.0791,-100.56581,620.0
69167,Tryon,NE,41.58758,-101.02296,372.0
69168,Venango,NE,40.74817,-101.98129,255.0
69169,Wallace,NE,40.82144,-101.17663,465.0
69170,Wellfleet,NE,40.79563,-100.74068,289.0
69171,Willow Island,NE,40.89065,-100.06814,0.0
69201,Valentine,NE,42.70004,-100.59663,4034.0
69210,Ainsworth,NE,42.39766,-99.84932,2076.0
69211,Cody,NE,42.83965,-101.31068,305.0
69212,Crookston,NE,42.98729,-100.80438,347.0
69214,Johnstown,NE,42.49121,-100.07914,175.0
69216,Kilgore,NE,42.94069,-100.96897,226.0
69217,Long Pine,NE,42.42045,-99.71314,523.0
69218,Merriman,NE,42.78005,-101.63227,368.0
69219,Nenzel,NE,42.70144,-101.0886,58.0
69220,Sparks,NE,42.92256,-100.17198,71.0
69221,Wood Lake,NE,42.63515,-100.3104,68.0
69301,Alliance,NE,42.12297,-102.88593,9525.0
69331,Angora,NE,41.85235,-102.96047,8.0
69333,Ashby,NE,42.04483,-101.96962,267.0
69334,Bayard,NE,41.82364,-103.2842,2360.0
69335,Bingham,NE,42.02418,-102.13908,30.0
69336,Bridgeport,NE,41.61845,-103.15152,1949.0
69337,Chadron,NE,42.86566,-102.99513,6445.0
69339,Crawford,NE,42.60649,-103.42939,1509.0
69340,Ellsworth,NE,42.15192,-102.21378,126.0
69341,Gering,NE,41.74154,-103.67937,10721.0
69343,Gordon,NE,42.66842,-101.94084,2475.0
69345,Harrisburg,NE,41.58164,-103.7234,448.0
69346,Harrison,NE,42.66459,-103.80651,475.0
69347,Hay Springs,NE,42.59693,-102.6753,1410.0
69348,Hemingford,NE,42.3299,-103.18777,1355.0
69350,Hyannis,NE,41.98667,-101.73311,350.0
69351,Lakeside,NE,42.1171,-102.42096,183.0
69352,Lyman,NE,41.80396,-103.97174,672.0
69353,Mcgrew,NE,41.74703,-103.41898,57.0
69354,Marsland,NE,42.40812,-103.42469,141.0
69355,Melbeta,NE,41.78192,-103.51709,149.0
69356,Minatare,NE,41.89318,-103.45074,2301.0
69357,Mitchell,NE,42.0776,-103.79553,3563.0
69358,Morrill,NE,42.07503,-103.96617,1976.0
69360,Rushville,NE,42.74359,-102.48979,1099.0
69361,Scottsbluff,NE,42.01254,-103.56802,16965.0
69365,Whiteclay,NE,42.94744,-102.46095,20.0
69366,Whitman,NE,42.13175,-101.5421,359.0
69367,Whitney,NE,42.81651,-103.32332,122.0
70001,Metairie,LA,29.98272,-90.16881,39193.0
70002,Metairie,LA,30.0102,-90.16241,19240.0
70003,Metairie,LA,29.99874,-90.21418,39714.0
70005,Metairie,LA,30.00024,-90.13422,23257.0
70006,Metairie,LA,30.01393,-90.19171,16013.0
70030,Des Allemands,LA,29.81635,-90.43526,4028.0
70031,Ama,LA,29.94401,-90.29666,1473.0
70032,Arabi,LA,29.95128,-89.9958,4436.0
70036,Barataria,LA,29.69855,-90.12667,688.0
70037,Belle Chasse,LA,29.78669,-90.01523,16792.0
70038,Boothville,LA,29.33105,-89.4007,29.0
70039,Boutte,LA,29.88274,-90.37925,2248.0
70040,Braithwaite,LA,29.75806,-89.92327,978.0
70041,Buras,LA,29.33194,-89.46978,2092.0
70043,Chalmette,LA,29.9571,-89.96481,22461.0
70047,Destrehan,LA,29.96686,-90.36552,13354.0
70049,Edgard,LA,30.03062,-90.55911,1521.0
70050,Empire,LA,29.38351,-89.59601,0.0
70051,Garyville,LA,30.07356,-90.63999,1913.0
70052,Gramercy,LA,30.07103,-90.68731,2931.0
70053,Gretna,LA,29.91456,-90.05318,16409.0
70056,Gretna,LA,29.88848,-90.03028,42471.0
70057,Hahnville,LA,29.95949,-90.45897,4475.0
70058,Harvey,LA,29.8701,-90.06708,39690.0
70062,Kenner,LA,29.98924,-90.25579,17765.0
70065,Kenner,LA,30.02767,-90.25405,48979.0
70067,Lafitte,LA,29.72008,-90.10383,2687.0
70068,La Place,LA,30.14113,-90.43502,33041.0
70070,Luling,LA,29.83302,-90.3052,13873.0
70071,Lutcher,LA,30.05123,-90.70291,3123.0
70072,Marrero,LA,29.83012,-90.12724,55641.0
70075,Meraux,LA,29.93158,-89.92081,5349.0
70076,Mount Airy,LA,30.04945,-90.63678,132.0
70079,Norco,LA,30.00172,-90.41218,2822.0
70080,Paradis,LA,29.8743,-90.43227,744.0
70082,Pointe A La Hache,LA,29.5658,-89.75677,552.0
70083,Port Sulphur,LA,29.52342,-89.85211,2456.0
70084,Reserve,LA,30.07242,-90.57251,5273.0
70085,Saint Bernard,LA,29.81629,-89.76127,4952.0
70086,Saint James,LA,30.02628,-90.88198,1516.0
70087,Saint Rose,LA,29.98092,-90.31264,6939.0
70090,Vacherie,LA,29.96725,-90.6934,7471.0
70091,Venice,LA,29.17723,-89.23204,361.0
70092,Violet,LA,29.90026,-89.89598,6784.0
70094,Westwego,LA,29.91162,-90.20876,32031.0
70112,New Orleans,LA,29.95608,-90.07733,3646.0
70113,New Orleans,LA,29.9422,-90.08382,9888.0
70114,New Orleans,LA,29.93704,-90.0321,22132.0
70115,New Orleans,LA,29.92375,-90.10219,31737.0
70116,New Orleans,LA,29.96697,-90.06448,10377.0
70117,New Orleans,LA,29.9685,-90.03004,26250.0
70118,New Orleans,LA,29.9451,-90.1257,36061.0
70119,New Orleans,LA,29.97567,-90.08729,36167.0
70121,New Orleans,LA,29.9608,-90.15881,10853.0
70122,New Orleans,LA,30.00835,-90.06467,35318.0
70123,New Orleans,LA,29.951,-90.20501,27209.0
70124,New Orleans,LA,30.00747,-90.10378,20840.0
70125,New Orleans,LA,29.95202,-90.10338,18422.0
70126,New Orleans,LA,30.01948,-90.01739,28690.0
70127,New Orleans,LA,30.02966,-89.9761,24769.0
70128,New Orleans,LA,30.04896,-89.95398,22973.0
70129,New Orleans,LA,30.08239,-89.81617,10219.0
70130,New Orleans,LA,29.93671,-90.06949,12883.0
70131,New Orleans,LA,29.9081,-89.96044,25460.0
70139,New Orleans,LA,29.95023,-90.071,0.0
70148,New Orleans,LA,30.0287,-90.06753,203.0
70163,New Orleans,LA,29.94998,-90.07546,0.0
70301,Thibodaux,LA,29.81431,-90.7411,48820.0
70310,Thibodaux,LA,29.79048,-90.80301,383.0
70339,Pierre Part,LA,29.92987,-91.18357,4510.0
70340,Amelia,LA,29.66974,-91.1043,123.0
70341,Belle Rose,LA,30.02579,-91.08267,3857.0
70342,Berwick,LA,29.69486,-91.23772,4732.0
70343,Bourg,LA,29.55308,-90.56402,5271.0
70344,Chauvin,LA,29.39711,-90.63777,5151.0
70345,Cut Off,LA,29.51815,-90.23763,8678.0
70346,Donaldsonville,LA,30.10774,-91.02061,9831.0
70352,Donner,LA,29.68561,-90.94486,435.0
70353,Dulac,LA,29.36598,-90.70554,522.0
70354,Galliano,LA,29.43136,-90.34336,3547.0
70355,Gheens,LA,29.69491,-90.42916,1040.0
70356,Gibson,LA,29.64142,-90.95953,1473.0
70357,Golden Meadow,LA,29.28451,-90.17463,2401.0
70358,Grand Isle,LA,29.21367,-90.0306,644.0
70359,Gray,LA,29.68649,-90.77859,9472.0
70360,Houma,LA,29.58396,-90.81001,28810.0
70363,Houma,LA,29.51516,-90.70404,24668.0
70364,Houma,LA,29.63419,-90.68752,28990.0
70372,Labadieville,LA,29.78249,-90.9889,1846.0
70373,Larose,LA,29.61335,-90.31919,5700.0
70374,Lockport,LA,29.59924,-90.50319,6506.0
70375,Mathews,LA,29.69491,-90.53257,158.0
70377,Montegut,LA,29.45808,-90.51361,3386.0
70380,Morgan City,LA,29.71944,-91.12634,21043.0
70390,Napoleonville,LA,29.89068,-91.03616,7397.0
70391,Paincourtville,LA,29.99516,-91.06029,73.0
70392,Patterson,LA,29.69847,-91.32164,8158.0
70393,Plattenville,LA,29.9959,-90.99897,154.0
70394,Raceland,LA,29.69448,-90.61399,13683.0
70395,Schriever,LA,29.69309,-90.8513,4266.0
70397,Theriot,LA,29.38444,-90.823,867.0
70401,Hammond,LA,30.5281,-90.45472,21901.0
70402,Hammond,LA,30.51652,-90.46932,1859.0
70403,Hammond,LA,30.47989,-90.48639,30835.0
70420,Abita Springs,LA,30.48767,-89.95907,7965.0
70422,Amite,LA,30.73699,-90.491,13670.0
70426,Angie,LA,30.93142,-89.85807,5880.0
70427,Bogalusa,LA,30.74587,-89.9125,17564.0
70431,Bush,LA,30.61211,-89.97215,5150.0
70433,Covington,LA,30.46184,-90.13796,41770.0
70435,Covington,LA,30.55955,-90.101,21525.0
70436,Fluker,LA,30.83057,-90.53315,405.0
70437,Folsom,LA,30.60909,-90.20928,7696.0
70438,Franklinton,LA,30.84139,-90.11186,19935.0
70441,Greensburg,LA,30.85987,-90.7489,6074.0
70442,Husser,LA,30.70307,-90.33433,189.0
70443,Independence,LA,30.62885,-90.54257,8359.0
70444,Kentwood,LA,30.90833,-90.48707,9307.0
70445,Lacombe,LA,30.36352,-89.91265,9421.0
70446,Loranger,LA,30.63612,-90.35159,6871.0
70447,Madisonville,LA,30.42144,-90.20257,17473.0
70448,Mandeville,LA,30.36278,-90.03943,25851.0
70449,Maurepas,LA,30.26363,-90.66345,3005.0
70450,Mount Hermon,LA,30.93667,-90.26755,2785.0
70451,Natalbany,LA,30.54964,-90.48111,73.0
70452,Pearl River,LA,30.41424,-89.76048,13290.0
70453,Pine Grove,LA,30.69385,-90.76918,1053.0
70454,Ponchatoula,LA,30.39525,-90.3682,33220.0
70455,Robert,LA,30.52438,-90.31883,2456.0
70456,Roseland,LA,30.79332,-90.50702,2587.0
70457,Saint Benedict,LA,30.52743,-90.11332,131.0
70458,Slidell,LA,30.25864,-89.79441,39385.0
70460,Slidell,LA,30.29925,-89.83455,21880.0
70461,Slidell,LA,30.2326,-89.70931,33572.0
70462,Springfield,LA,30.3656,-90.58368,5428.0
70463,Sun,LA,30.6551,-89.90162,74.0
70464,Talisheek,LA,30.54416,-89.89221,210.0
70465,Tangipahoa,LA,30.87577,-90.51384,495.0
70466,Tickfaw,LA,30.5685,-90.50195,9815.0
70471,Mandeville,LA,30.407,-90.06346,23745.0
70501,Lafayette,LA,30.2391,-91.99122,26956.0
70503,Lafayette,LA,30.17353,-92.05901,28883.0
70506,Lafayette,LA,30.19586,-92.08075,41550.0
70507,Lafayette,LA,30.28293,-92.02825,19215.0
70508,Lafayette,LA,30.15627,-92.02913,39364.0
70510,Abbeville,LA,29.89493,-92.19569,23909.0
70512,Arnaudville,LA,30.41333,-91.92337,10703.0
70513,Avery Island,LA,29.90272,-91.90106,12.0
70514,Baldwin,LA,29.8452,-91.55301,1757.0
70515,Basile,LA,30.44843,-92.57154,4182.0
70516,Branch,LA,30.3674,-92.30289,1225.0
70517,Breaux Bridge,LA,30.28421,-91.79615,26570.0
70518,Broussard,LA,30.13503,-91.92922,16667.0
70519,Cade,LA,30.08178,-91.90705,87.0
70520,Carencro,LA,30.33265,-92.03619,20134.0
70522,Centerville,LA,29.74949,-91.43287,429.0
70523,Charenton,LA,29.87383,-91.52956,444.0
70524,Chataignier,LA,30.55737,-92.31859,262.0
70525,Church Point,LA,30.40765,-92.21761,15333.0
70526,Crowley,LA,30.21051,-92.37951,16740.0
70528,Delcambre,LA,29.89766,-91.96692,2692.0
70529,Duson,LA,30.19593,-92.16327,13557.0
70531,Egan,LA,30.23101,-92.49678,1369.0
70532,Elton,LA,30.4705,-92.6993,2653.0
70533,Erath,LA,29.90439,-92.03536,6793.0
70534,Estherwood,LA,30.16564,-92.45499,630.0
70535,Eunice,LA,30.47999,-92.42367,17813.0
70537,Evangeline,LA,30.25747,-92.56642,366.0
70538,Franklin,LA,29.74051,-91.54092,12561.0
70541,Grand Coteau,LA,30.42062,-92.0426,885.0
70542,Gueydan,LA,30.00442,-92.5886,3499.0
70543,Iota,LA,30.33532,-92.5014,4233.0
70544,Jeanerette,LA,29.9059,-91.6575,10407.0
70546,Jennings,LA,30.26756,-92.66747,15821.0
70548,Kaplan,LA,29.79733,-92.41875,9077.0
70549,Lake Arthur,LA,30.04988,-92.83139,3580.0
70550,Lawtell,LA,30.5157,-92.18966,38.0
70551,Leonville,LA,30.46675,-91.98028,1030.0
70552,Loreauville,LA,30.0617,-91.66641,1112.0
70554,Mamou,LA,30.63633,-92.48885,5028.0
70555,Maurice,LA,30.08188,-92.14123,8657.0
70556,Mermentau,LA,30.19072,-92.58325,570.0
70558,Milton,LA,30.10042,-92.07573,24.0
70559,Morse,LA,30.12876,-92.50903,2853.0
70560,New Iberia,LA,29.93965,-91.8642,37589.0
70563,New Iberia,LA,30.02454,-91.73053,19947.0
70570,Opelousas,LA,30.5315,-92.10852,37188.0
70575,Perry,LA,29.94892,-92.15808,59.0
70576,Pine Prairie,LA,30.78097,-92.41826,1214.0
70577,Port Barre,LA,30.54848,-91.92018,3808.0
70578,Rayne,LA,30.2291,-92.26261,16279.0
70580,Reddell,LA,30.67551,-92.4284,224.0
70581,Roanoke,LA,30.25496,-92.73588,1317.0
70582,Saint Martinville,LA,30.15961,-91.7854,19159.0
70583,Scott,LA,30.25846,-92.12204,8670.0
70584,Sunset,LA,30.38856,-92.10193,6865.0
70585,Turkey Creek,LA,30.87832,-92.4077,263.0
70586,Ville Platte,LA,30.74504,-92.34151,18939.0
70589,Washington,LA,30.68584,-92.04098,3138.0
70591,Welsh,LA,30.25604,-92.8397,5635.0
70592,Youngsville,LA,30.08024,-92.01338,31608.0
70601,Lake Charles,LA,30.22627,-93.21525,31843.0
70605,Lake Charles,LA,30.13048,-93.27418,40715.0
70607,Lake Charles,LA,30.04982,-93.20606,28285.0
70609,Lake Charles,LA,30.17907,-93.21482,412.0
70611,Lake Charles,LA,30.34594,-93.20156,20681.0
70615,Lake Charles,LA,30.25609,-93.12346,13521.0
70629,Lake Charles,LA,30.23107,-93.21864,0.0
70630,Bell City,LA,30.02723,-93.04966,2027.0
70631,Cameron,LA,29.86692,-93.55404,326.0
70632,Creole,LA,29.86747,-92.87987,92.0
70633,Dequincy,LA,30.42762,-93.3925,8178.0
70634,Deridder,LA,30.80142,-93.24309,25038.0
70637,Dry Creek,LA,30.70508,-92.97207,1185.0
70638,Elizabeth,LA,30.84948,-92.78436,615.0
70639,Evans,LA,30.98235,-93.49793,603.0
70640,Fenton,LA,30.36587,-92.91652,212.0
70643,Grand Chenier,LA,29.73649,-92.7939,177.0
70644,Grant,LA,30.79078,-92.94924,279.0
70645,Hackberry,LA,29.96154,-93.40854,830.0
70646,Hayes,LA,30.10767,-92.92938,304.0
70647,Iowa,LA,30.24752,-93.01605,12056.0
70648,Kinder,LA,30.50568,-92.88387,6994.0
70650,Lacassine,LA,30.23376,-92.92067,175.0
70651,Leblanc,LA,30.54333,-92.95127,364.0
70652,Longville,LA,30.60547,-93.24646,2559.0
70653,Merryville,LA,30.66744,-93.55994,3297.0
70654,Mittie,LA,30.69212,-92.88075,164.0
70655,Oberlin,LA,30.63022,-92.70234,2892.0
70656,Pitkin,LA,30.91647,-92.94272,3488.0
70657,Ragley,LA,30.5004,-93.14279,4807.0
70658,Reeves,LA,30.52324,-93.03297,896.0
70659,Rosepine,LA,30.92161,-93.284,1543.0
70660,Singer,LA,30.575,-93.44478,1883.0
70661,Starks,LA,30.36683,-93.64833,1712.0
70662,Sugartown,LA,30.80072,-92.99834,551.0
70663,Sulphur,LA,30.2772,-93.39086,29511.0
70665,Sulphur,LA,30.12756,-93.44555,12891.0
70668,Vinton,LA,30.17678,-93.60488,6347.0
70669,Westlake,LA,30.24216,-93.27731,9183.0
70706,Denham Springs,LA,30.61453,-90.90086,22621.0
70710,Addis,LA,30.3559,-91.26773,7052.0
70711,Albany,LA,30.53065,-90.60229,5621.0
70712,Angola,LA,30.96574,-91.58573,4256.0
70714,Baker,LA,30.58634,-91.12812,17449.0
70715,Batchelor,LA,30.81204,-91.66262,895.0
70719,Brusly,LA,30.37734,-91.29077,4317.0
70721,Carville,LA,30.21639,-91.09301,368.0
70722,Clinton,LA,30.84337,-90.93244,4596.0
70723,Convent,LA,30.06379,-90.84111,1115.0
70725,Darrow,LA,30.13652,-90.97255,995.0
70726,Denham Springs,LA,30.42994,-90.90361,61965.0
70729,Erwinville,LA,30.58891,-91.34671,1201.0
70730,Ethel,LA,30.81588,-91.10869,3520.0
70732,Fordoche,LA,30.6322,-91.60678,1098.0
70733,French Settlement,LA,30.30437,-90.79487,1497.0
70734,Geismar,LA,30.20812,-91.00095,9880.0
70736,Glynn,LA,30.63748,-91.33915,308.0
70737,Gonzales,LA,30.22587,-90.92271,47971.0
70739,Greenwell Springs,LA,30.60107,-90.9684,13714.0
70740,Grosse Tete,LA,30.33777,-91.43311,883.0
70743,Hester,LA,30.02655,-90.7729,756.0
70744,Holden,LA,30.56173,-90.67689,5857.0
70747,Innis,LA,30.87291,-91.68245,743.0
70748,Jackson,LA,30.8164,-91.20613,7016.0
70749,Jarreau,LA,30.6326,-91.40985,1768.0
70750,Krotz Springs,LA,30.46433,-91.7865,1108.0
70752,Lakeland,LA,30.57986,-91.41915,582.0
70753,Lettsworth,LA,30.7999,-91.72106,582.0
70754,Livingston,LA,30.40542,-90.74462,12153.0
70755,Livonia,LA,30.59473,-91.52981,1500.0
70756,Lottie,LA,30.53256,-91.64705,1066.0
70757,Maringouin,LA,30.37204,-91.53468,2204.0
70759,Morganza,LA,30.71346,-91.58762,996.0
70760,New Roads,LA,30.69839,-91.48085,6119.0
70761,Norwood,LA,30.97429,-91.03129,551.0
70762,Oscar,LA,30.57843,-91.46695,1028.0
70763,Paulina,LA,30.04929,-90.73736,4539.0
70764,Plaquemine,LA,30.22505,-91.30656,15046.0
70767,Port Allen,LA,30.47737,-91.32787,15116.0
70769,Prairieville,LA,30.30802,-90.93967,48074.0
70770,Pride,LA,30.65134,-90.99316,3279.0
70772,Rosedale,LA,30.43748,-91.46484,1083.0
70773,Rougon,LA,30.59678,-91.37333,14.0
70774,Saint Amant,LA,30.22741,-90.78815,10093.0
70775,Saint Francisville,LA,30.85982,-91.36847,10709.0
70776,Saint Gabriel,LA,30.26051,-91.08923,6304.0
70777,Slaughter,LA,30.73898,-91.07319,4487.0
70778,Sorrento,LA,30.16085,-90.81777,2879.0
70780,Sunshine,LA,30.29538,-91.16993,1017.0
70782,Tunica,LA,30.94378,-91.51856,115.0
70783,Ventress,LA,30.67032,-91.4087,2797.0
70785,Walker,LA,30.55621,-90.81858,22863.0
70786,Watson,LA,30.58236,-90.95429,0.0
70787,Weyanoke,LA,30.9629,-91.44342,239.0
70788,White Castle,LA,30.13618,-91.17939,3967.0
70789,Wilson,LA,30.92973,-91.07109,768.0
70791,Zachary,LA,30.65013,-91.15734,30097.0
70801,Baton Rouge,LA,30.44954,-91.18608,243.0
70802,Baton Rouge,LA,30.44691,-91.17554,23964.0
70803,Baton Rouge,LA,30.41165,-91.17783,3448.0
70805,Baton Rouge,LA,30.48831,-91.15951,24145.0
70806,Baton Rouge,LA,30.44879,-91.1247,28551.0
70807,Baton Rouge,LA,30.5425,-91.2068,15574.0
70808,Baton Rouge,LA,30.4057,-91.14236,36513.0
